Date,X,Y,Z,Equipo1,Equipo2
2013-11-04,104.27,517.5,1855.25,434.854,825.6733333333333
2013-11-06,102.96,517.5,1848.25,434.592,822.9033333333333
2013-11-07,107.73,517.5,1800.25,435.546,808.4933333333333
2013-11-11,106.4,517.5,1760.25,435.28,794.7166666666667
2013-11-12,109.7,517.5,1768.75,435.94,798.65
2013-11-13,107.12,517.5,1745.75,435.424,790.1233333333333
2013-11-14,108.54,517.5,1740.25,435.708,788.7633333333333
2013-11-15,108.5,522.5,1737.75,439.7,789.5833333333334
2013-11-18,108.47,522.5,1737.25,439.694,789.4066666666668
2013-11-19,106.92,522.5,1737.75,439.384,789.0566666666667
2013-11-20,108.06,522.5,1739.75,439.612,790.1033333333334
2013-11-21,110.08,522.5,1730.25,440.016,787.61
2013-11-22,111.05,522.5,1746.5,440.21,793.35
2013-11-25,111.0,522.5,1746.5,440.2,793.3333333333334
2013-11-26,110.88,522.5,1734.5,440.176,789.2933333333334
2013-11-27,111.31,522.5,1720.75,440.262,784.8533333333334
2013-11-28,110.86,522.5,1700.75,440.172,778.0366666666667
2013-11-29,109.69,522.5,1710.5,439.938,780.8966666666666
2013-12-02,118.66,522.5,2059.25,441.73199999999997,900.1366666666667
2013-12-03,109.65,522.5,1938.75,439.93,856.9666666666667
2013-12-04,103.11,522.5,1840.75,438.622,822.12
2013-12-06,103.49,522.5,1842.5,438.698,822.8299999999999
2013-12-09,112.63,522.5,1746.0,440.526,793.71
2013-12-11,105.81,522.5,1754.75,439.162,794.3533333333334
2013-12-12,108.67,522.5,1768.75,439.734,799.9733333333334
2013-12-13,108.83,522.5,1750.25,439.766,793.86
2013-12-16,110.47,522.5,1745.25,440.094,792.7400000000001
2013-12-17,108.44,522.5,1745.25,439.688,792.0633333333334
2013-12-18,109.63,522.5,1749.25,439.926,793.7933333333334
2013-12-19,110.29,522.5,1735.25,440.058,789.3466666666667
2013-12-20,111.77,522.5,1738.5,440.354,790.9233333333333
2013-12-23,111.56,522.5,1717.75,440.312,783.9366666666666
2013-12-24,111.9,522.5,1709.5,440.38,781.3000000000001
2013-12-26,111.98,522.5,1753.25,440.396,795.91
2013-12-27,112.18,530.0,1753.25,446.436,798.4766666666668
2013-12-30,111.21,530.0,1770.75,446.242,803.9866666666667
2013-12-31,110.8,530.0,1764.25,446.16,801.6833333333334
2014-01-01,110.92,530.0,1755.25,446.184,798.7233333333334
2014-01-07,112.29,530.0,1837.25,446.458,826.5133333333333
2014-01-08,104.84,530.0,1964.25,444.968,866.3633333333333
2014-01-09,102.79,530.0,2081.75,444.558,904.8466666666667
2014-01-10,94.16,532.5,1898.25,444.832,841.6366666666667
2014-01-13,106.75,532.5,1715.75,447.35,785.0
2014-01-14,106.39,532.5,1724.75,447.278,787.88
2014-01-15,107.13,532.5,1714.75,447.426,784.7933333333334
2014-01-16,107.09,532.5,1751.75,447.418,797.1133333333333
2014-01-17,106.48,527.5,1765.75,443.296,799.91
2014-01-20,106.35,527.5,1767.25,443.27,800.3666666666667
2014-01-21,106.73,527.5,1742.25,443.346,792.16
2014-01-22,108.27,527.5,1746.5,443.654,794.09
2014-01-23,107.58,527.5,1731.5,443.516,788.86
2014-01-24,107.88,527.5,1726.25,443.576,787.21
2014-01-27,106.69,527.5,1710.75,443.338,781.6466666666666
2014-01-28,107.41,527.5,1712.75,443.48199999999997,782.5533333333333
2014-01-29,107.85,527.5,1709.25,443.57,781.5333333333333
2014-01-30,107.95,527.5,1685.75,443.59000000000003,773.7333333333332
2014-01-31,106.4,527.5,1663.25,443.28,765.7166666666667
2014-02-04,104.79,527.5,1776.25,442.958,802.8466666666667
2014-02-05,108.59,527.5,1736.25,443.718,790.7800000000001
2014-02-06,108.83,527.5,1816.25,443.766,817.5266666666666
2014-02-07,111.24,527.5,1861.5,444.248,833.4133333333333
2014-02-10,93.42,527.5,1869.25,440.684,830.0566666666667
2014-02-12,70.54,527.5,2014.75,436.108,870.93
2014-02-13,108.73,527.5,1686.75,443.746,774.3266666666667
2014-02-14,109.08,527.5,1710.25,443.81600000000003,782.2766666666666
2014-02-17,109.18,527.5,1700.25,443.836,778.9766666666668
2014-02-18,110.46,527.5,1693.25,444.092,777.07
2014-02-19,110.47,527.5,1726.25,444.094,788.0733333333334
2014-02-20,110.3,527.5,1717.25,444.06,785.0166666666668
2014-02-21,109.85,527.5,1717.25,443.97,784.8666666666667
2014-02-24,110.64,527.5,1699.25,444.128,779.13
2014-02-25,109.51,527.5,1708.25,443.902,781.7533333333334
2014-02-26,109.52,527.5,1734.75,443.904,790.59
2014-02-27,108.96,527.5,1715.75,443.79200000000003,784.07
2014-02-28,109.07,527.5,1723.75,443.814,786.7733333333332
2014-03-03,111.2,527.5,1674.25,444.24,770.9833333333332
2014-03-04,106.15,527.5,1782.25,443.23,805.3000000000001
2014-03-06,108.82,527.5,1802.25,443.764,812.8566666666666
2014-03-07,111.0,522.5,1889.5,440.2,841.0
2014-03-10,92.31,522.5,1882.75,436.462,832.52
2014-03-11,84.78,522.5,2055.75,434.956,887.6766666666666
2014-03-12,69.92,522.5,1966.5,431.984,852.9733333333334
2014-03-13,107.39,522.5,1702.75,439.478,777.5466666666666
2014-03-14,108.57,517.5,1697.75,435.714,774.6066666666666
2014-03-17,106.24,517.5,1683.75,435.248,769.1633333333333
2014-03-18,106.79,517.5,1690.25,435.358,771.5133333333333
2014-03-19,105.85,517.5,1671.75,435.17,765.0333333333333
2014-03-20,106.45,517.5,1673.5,435.29,765.8166666666666
2014-03-21,106.92,517.5,1676.75,435.384,767.0566666666667
2014-03-24,106.81,517.5,1688.25,435.362,770.8533333333334
2014-03-25,106.99,517.5,1911.9672592592592,435.398,845.4857530864198
2014-03-26,107.03,517.5,1705.25,435.406,776.5933333333332
2014-03-27,107.83,517.5,1682.25,435.56600000000003,769.1933333333333
2014-03-28,108.07,517.5,1709.25,435.614,778.2733333333332
2014-03-31,107.76,517.5,1730.25,435.552,785.1700000000001
2014-04-02,105.78,517.5,1641.25,435.156,754.8433333333332
2014-04-03,109.3,517.5,1686.75,435.86,771.1833333333334
2014-04-04,106.72,517.5,1809.5,435.344,811.2400000000001
2014-04-07,110.64,517.5,1892.75,436.128,840.2966666666666
2014-04-08,105.41,517.5,1978.5,435.082,867.1366666666667
2014-04-09,101.83,517.5,2085.25,434.366,901.5266666666666
2014-04-11,82.82,522.5,2050.25,434.564,885.1899999999999
2014-04-14,109.07,522.5,1833.25,439.814,821.6066666666666
2014-04-15,108.74,522.5,1816.25,439.748,815.8299999999999
2014-04-16,109.6,522.5,1832.75,439.92,821.6166666666667
2014-04-17,109.53,522.5,1836.75,439.906,822.9266666666666
2014-04-21,109.95,522.5,1846.5,439.99,826.3166666666666
2014-04-22,109.27,522.5,1846.5,439.854,826.09
2014-04-23,109.11,522.5,1835.25,439.822,822.2866666666667
2014-04-24,110.33,522.5,1840.25,440.06600000000003,824.36
2014-04-25,109.58,517.5,1823.25,435.916,816.7766666666666
2014-04-28,108.12,517.5,1800.25,435.624,808.6233333333333
2014-04-29,108.98,517.5,1779.25,435.796,801.91
2014-04-30,108.07,517.5,1769.25,435.614,798.2733333333332
2014-05-02,106.25,517.5,1662.75,435.25,762.1666666666666
2014-05-05,107.72,517.5,1749.25,435.544,791.4900000000001
2014-05-06,108.79,517.5,1826.75,435.758,817.68
2014-05-08,104.61,517.5,2001.75,434.922,874.62
2014-05-09,100.82,512.5,2074.5,430.164,895.9399999999999
2014-05-12,69.07,512.5,2001.75,423.814,861.1066666666666
2014-05-13,109.24,512.5,1738.75,431.848,786.8299999999999
2014-05-14,110.19,512.5,1757.25,432.038,793.3133333333334
2014-05-15,110.44,512.5,1752.75,432.088,791.8966666666666
2014-05-16,109.75,512.5,1731.25,431.95,784.5
2014-05-19,109.37,512.5,1724.25,431.874,782.04
2014-05-20,109.69,512.5,1721.75,431.938,781.3133333333334
2014-05-21,110.55,512.5,1714.25,432.11,779.1
2014-05-22,110.36,512.5,1745.25,432.072,789.37
2014-05-23,110.54,507.5,1781.25,428.108,799.7633333333333
2014-05-26,110.32,507.5,1777.25,428.064,798.3566666666666
2014-05-27,110.02,507.5,1777.25,428.004,798.2566666666667
2014-05-28,109.81,507.5,1801.25,427.962,806.1866666666666
2014-05-29,109.97,507.5,1784.25,427.994,800.5733333333334
2014-05-30,109.41,507.5,1823.25,427.882,813.3866666666667
2014-06-02,107.19,507.5,1654.25,427.438,756.3133333333334
2014-06-03,108.1,507.5,1731.75,427.62,782.4499999999999
2014-06-05,107.06,507.5,1749.25,427.412,787.9366666666666
2014-06-06,108.61,507.5,1816.75,427.722,810.9533333333334
2014-06-10,92.79,507.5,1897.75,424.558,832.68
2014-06-11,82.86,507.5,2052.25,422.572,880.87
2014-06-13,113.41,507.5,1800.75,428.682,807.2199999999999
2014-06-16,112.94,507.5,1800.75,428.588,807.0633333333334
2014-06-17,113.45,507.5,1808.25,428.69,809.7333333333332
2014-06-18,114.26,507.5,1828.25,428.852,816.6700000000001
2014-06-19,115.06,507.5,1843.75,429.012,822.1033333333334
2014-06-20,114.81,502.5,1844.75,424.962,820.6866666666666
2014-06-23,114.12,502.5,1856.75,424.824,824.4566666666666
2014-06-24,114.46,502.5,1856.75,424.892,824.57
2014-06-25,114.0,502.5,1866.25,424.8,827.5833333333334
2014-06-26,113.21,502.5,1856.75,424.642,824.1533333333333
2014-06-27,113.3,502.5,1849.75,424.66,821.85
2014-06-30,112.36,502.5,1850.25,424.472,821.7033333333334
2014-07-01,107.35,502.5,1732.75,423.47,780.8666666666667
2014-07-02,109.57,502.5,1677.75,423.914,763.2733333333332
2014-07-03,109.0,502.5,1729.25,423.8,780.25
2014-07-04,105.82,502.5,1793.25,423.164,800.5233333333332
2014-07-07,110.24,502.5,1893.5,424.048,835.4133333333333
2014-07-08,105.44,502.5,2014.25,423.088,874.0633333333334
2014-07-10,92.11,502.5,1885.75,420.422,826.7866666666667
2014-07-11,83.39,505.0,2076.75,420.678,888.38
2014-07-14,106.98,505.0,1922.75,425.396,844.91
2014-07-15,106.02,505.0,1927.75,425.204,846.2566666666667
2014-07-16,105.85,505.0,1962.25,425.17,857.6999999999999
2014-07-17,107.89,505.0,1967.25,425.578,860.0466666666666
2014-07-18,107.24,507.5,1958.25,427.448,857.6633333333333
2014-07-21,107.68,507.5,1987.5,427.536,867.5600000000001
2014-07-22,107.33,507.5,2020.25,427.466,878.36
2014-07-23,108.03,507.5,2010.5,427.606,875.3433333333332
2014-07-24,107.07,507.5,2013.25,427.414,875.9399999999999
2014-07-25,108.39,507.5,2008.25,427.678,874.7133333333333
2014-07-28,107.57,507.5,1987.25,427.514,867.4399999999999
2014-07-29,107.72,507.5,1973.75,427.544,862.9900000000001
2014-07-30,106.51,507.5,1982.25,427.302,865.4200000000001
2014-07-31,106.02,507.5,2016.25,427.204,876.59
2014-08-01,107.15,507.5,1736.25,427.43,783.6333333333333
2014-08-04,107.67,507.5,1784.75,427.534,799.9733333333334
2014-08-05,108.04,507.5,1717.25,427.608,777.5966666666667
2014-08-07,108.94,507.5,1910.25,427.788,842.23
2014-08-08,105.02,507.5,2017.25,427.004,876.59
2014-08-12,66.19,507.5,1959.75,419.238,844.48
2014-08-13,104.28,507.5,2025.75,426.856,879.1766666666666
2014-08-14,102.01,507.5,2004.75,426.402,871.4200000000001
2014-08-15,103.53,507.5,1979.5,426.706,863.5099999999999
2014-08-18,101.6,507.5,1994.5,426.32,867.8666666666667
2014-08-19,101.56,507.5,2027.75,426.312,878.9366666666666
2014-08-20,102.28,507.5,2036.75,426.456,882.1766666666666
2014-08-21,102.63,507.5,2058.25,426.526,889.46
2014-08-22,102.29,502.5,2058.25,422.458,887.68
2014-08-25,102.65,502.5,2081.75,422.53,895.6333333333333
2014-08-26,102.5,502.5,2081.75,422.5,895.5833333333334
2014-08-27,102.72,502.5,2082.25,422.544,895.8233333333334
2014-08-28,102.46,502.5,2107.75,422.492,904.2366666666667
2014-08-29,103.19,502.5,2113.75,422.638,906.48
2014-09-01,106.39,502.5,1712.75,423.278,773.88
2014-09-04,107.98,502.5,1791.25,423.596,800.5766666666667
2014-09-05,107.89,502.5,1717.75,423.578,776.0466666666666
2014-09-09,99.16,502.5,2044.75,421.832,882.1366666666667
2014-09-10,90.05,502.5,1923.5,420.01,838.6833333333334
2014-09-12,66.84,497.5,1944.75,411.368,836.3633333333333
2014-09-15,96.65,497.5,1958.0,417.33,850.7166666666667
2014-09-16,99.05,497.5,1969.25,417.81,855.2666666666668
2014-09-17,98.97,497.5,1966.25,417.794,854.2400000000001
2014-09-18,97.7,497.5,1949.75,417.54,848.3166666666666
2014-09-19,98.39,487.5,1949.0,409.678,844.9633333333333
2014-09-22,96.97,487.5,1924.75,409.394,836.4066666666668
2014-09-23,96.85,487.5,1924.75,409.37,836.3666666666667
2014-09-24,96.95,487.5,1922.25,409.39,835.5666666666666
2014-09-25,97.0,487.5,1926.75,409.4,837.0833333333334
2014-09-26,97.0,482.5,1924.25,405.4,834.5833333333334
2014-09-29,97.2,482.5,1913.5,405.44,831.0666666666666
2014-09-30,94.67,482.5,1934.5,404.934,837.2233333333334
2014-10-01,107.25,482.5,1715.75,407.45,768.5
2014-10-02,108.63,482.5,1671.75,407.726,754.2933333333334
2014-10-03,108.08,482.5,1714.75,407.616,768.4433333333333
2014-10-06,109.52,482.5,1864.75,407.904,818.9233333333333
2014-10-07,108.67,482.5,1885.25,407.734,825.4733333333334
2014-10-09,98.04,482.5,2011.75,405.608,864.0966666666667
2014-10-10,90.21,482.5,1891.25,404.042,821.32
2014-10-13,88.89,482.5,1903.25,403.778,824.88
2014-10-14,85.04,482.5,1908.75,403.008,825.43
2014-10-15,83.78,482.5,1912.25,402.756,826.1766666666666
2014-10-16,84.47,482.5,1872.75,402.894,813.2400000000001
2014-10-17,86.16,477.5,1929.25,399.23199999999997,830.9699999999999
2014-10-20,85.4,477.5,1954.25,399.08,839.0500000000001
2014-10-21,86.22,477.5,1971.5,399.244,845.0733333333334
2014-10-22,84.71,477.5,1979.75,398.942,847.32
2014-10-23,86.83,477.5,1984.25,399.366,849.5266666666666
2014-10-24,86.13,477.5,1950.25,399.226,837.96
2014-10-27,85.83,477.5,1963.25,399.166,842.1933333333333
2014-10-28,86.03,477.5,1990.25,399.206,851.2599999999999
2014-10-29,87.12,477.5,2011.75,399.424,858.79
2014-10-30,86.24,477.5,2015.25,399.248,859.6633333333333
2014-10-31,85.86,475.0,2056.75,397.172,872.5366666666667
2014-11-03,108.55,475.0,1745.75,401.71,776.4333333333334
2014-11-04,107.33,475.0,1840.25,401.466,807.5266666666666
2014-11-06,109.95,475.0,1835.25,401.99,806.7333333333332
2014-11-07,106.66,475.0,1906.25,401.332,829.3033333333333
2014-11-11,81.67,475.0,2017.5,396.334,858.0566666666667
2014-11-12,63.68,475.0,1935.25,392.736,824.6433333333333
2014-11-13,77.92,475.0,2064.5,395.584,872.4733333333334
2014-11-14,79.41,470.0,2020.25,391.882,856.5533333333333
2014-11-17,79.31,470.0,2049.25,391.862,866.1866666666666
2014-11-18,78.47,470.0,2015.25,391.694,854.5733333333334
2014-11-19,78.1,470.0,2024.75,391.62,857.6166666666667
2014-11-20,79.33,470.0,2016.75,391.866,855.36
2014-11-21,80.36,465.0,2077.0,388.072,874.12
2014-11-24,79.68,465.0,2059.75,387.936,868.1433333333334
2014-11-25,78.33,465.0,2083.5,387.666,875.61
2014-11-26,77.75,465.0,2098.75,387.55,880.5
2014-11-27,72.58,465.0,2098.75,386.516,878.7766666666666
2014-11-28,70.15,462.5,2071.25,384.03,867.9666666666667
2014-12-02,108.79,462.5,1685.5,391.758,752.2633333333333
2014-12-03,108.02,462.5,1716.25,391.604,762.2566666666667
2014-12-05,108.41,460.0,1739.25,389.682,769.2199999999999
2014-12-08,103.02,460.0,2039.75,388.604,867.59
2014-12-09,97.11,460.0,2008.25,387.422,855.12
2014-12-11,80.38,460.0,2061.75,384.076,867.3766666666667
2014-12-12,61.85,457.5,1917.75,378.37,812.3666666666667
2014-12-15,61.06,457.5,1916.25,378.212,811.6033333333334
2014-12-16,59.86,457.5,1874.75,377.972,797.37
2014-12-17,61.18,457.5,1863.25,378.236,793.9766666666666
2014-12-18,59.27,457.5,1888.25,377.854,801.6733333333333
2014-12-19,61.38,457.5,1887.75,378.276,802.21
2014-12-22,60.11,457.5,1877.5,378.022,798.37
2014-12-23,61.69,457.5,1851.75,378.338,790.3133333333334
2014-12-24,60.24,457.5,1833.5,378.048,783.7466666666666
2014-12-26,59.45,457.5,1827.25,377.89,781.4
2014-12-29,57.88,457.5,1827.25,377.576,780.8766666666667
2014-12-30,57.9,457.5,1834.0,377.58,783.1333333333333
2014-12-31,57.33,457.5,1831.25,377.466,782.0266666666666
2015-01-05,66.46,457.5,1918.5,379.292,814.1533333333333
2015-01-06,64.88,457.5,1691.25,378.976,737.8766666666667
2015-01-07,62.01,457.5,1665.5,378.402,728.3366666666667
2015-01-09,49.56,445.0,1577.25,365.912,690.6033333333334
2015-01-12,44.44,445.0,1441.75,364.888,643.73
2015-01-13,46.59,445.0,1766.25,365.318,752.6133333333333
2015-01-14,48.69,445.0,1767.25,365.738,753.6466666666666
2015-01-15,47.67,445.0,1782.25,365.534,758.3066666666667
2015-01-16,50.17,432.5,1798.25,356.034,760.3066666666667
2015-01-19,48.84,432.5,1825.25,355.76800000000003,768.8633333333333
2015-01-20,47.99,432.5,1829.5,355.598,769.9966666666666
2015-01-21,49.03,432.5,1830.75,355.806,770.7599999999999
2015-01-22,48.52,432.5,1866.5,355.704,782.5066666666667
2015-01-23,48.79,412.5,1830.25,339.758,763.8466666666667
2015-01-26,48.16,412.5,1817.75,339.632,759.4699999999999
2015-01-27,49.6,412.5,1846.75,339.92,769.6166666666667
2015-01-28,48.47,412.5,1849.25,339.694,770.0733333333334
2015-01-29,49.13,412.5,1822.25,339.826,761.2933333333334
2015-01-30,52.99,395.0,1837.25,326.598,761.7466666666666
2015-02-02,54.75,395.0,1851.5,326.95,767.0833333333334
2015-02-03,59.54,395.0,1796.75,327.908,750.43
2015-02-04,54.95,395.0,1770.25,326.99,740.0666666666666
2015-02-06,65.49,382.5,1711.25,319.098,719.7466666666666
2015-02-09,50.5,382.5,1569.75,316.1,667.5833333333334
2015-02-10,48.13,382.5,1544.75,315.626,658.46
2015-02-11,48.79,382.5,1451.75,315.758,627.68
2015-02-12,42.49,382.5,1459.75,314.498,628.2466666666667
2015-02-13,61.52,375.0,1831.25,312.304,755.9233333333333
2015-02-16,61.4,375.0,1814.25,312.28,750.2166666666667
2015-02-17,62.53,375.0,1800.25,312.506,745.9266666666666
2015-02-18,60.53,375.0,1796.0,312.106,743.8433333333332
2015-02-19,60.21,375.0,1801.75,312.04200000000003,745.6533333333333
2015-02-20,60.22,375.0,1796.25,312.044,743.8233333333334
2015-02-23,58.9,375.0,1772.25,311.78,735.3833333333333
2015-02-24,58.66,375.0,1791.5,311.73199999999997,741.7199999999999
2015-02-25,61.63,375.0,1783.25,312.326,739.96
2015-02-26,60.05,375.0,1798.25,312.01,744.4333333333334
2015-02-27,62.58,375.0,1794.25,312.516,743.9433333333333
2015-03-02,57.91,375.0,1869.75,311.582,767.5533333333333
2015-03-03,61.02,375.0,1783.25,312.204,739.7566666666667
2015-03-06,63.8,375.0,1716.25,312.76,718.35
2015-03-09,50.68,375.0,1606.25,310.136,677.3100000000001
2015-03-11,50.54,375.0,1469.75,310.108,631.7633333333333
2015-03-12,43.84,375.0,1462.25,308.76800000000003,627.0300000000001
2015-03-13,54.67,372.5,1743.75,308.934,723.64
2015-03-16,53.44,372.5,1760.5,308.688,728.8133333333334
2015-03-17,53.51,372.5,1769.75,308.702,731.9200000000001
2015-03-18,55.91,372.5,1771.25,309.182,733.2199999999999
2015-03-19,54.43,372.5,1782.25,308.886,736.3933333333333
2015-03-20,55.32,367.5,1762.5,305.064,728.44
2015-03-23,55.92,367.5,1786.75,305.184,736.7233333333334
2015-03-24,55.11,367.5,1786.0,305.022,736.2033333333334
2015-03-25,56.48,367.5,1763.5,305.296,729.16
2015-03-26,59.19,367.5,1783.25,305.838,736.6466666666666
2015-03-27,56.41,375.0,1771.75,311.282,734.3866666666667
2015-03-30,56.29,375.0,1776.25,311.258,735.8466666666667
2015-03-31,55.11,375.0,1788.75,311.022,739.62
2015-04-02,54.16,375.0,1862.0,310.832,763.7199999999999
2015-04-03,60.55,375.0,1786.5,312.11,740.6833333333334
2015-04-06,62.03,375.0,1697.25,312.406,711.4266666666666
2015-04-08,49.99,375.0,1577.25,309.998,667.4133333333333
2015-04-09,49.61,375.0,1601.25,309.922,675.2866666666667
2015-04-13,57.93,367.5,1781.25,305.586,735.56
2015-04-14,58.43,367.5,1781.25,305.686,735.7266666666666
2015-04-15,60.32,367.5,1810.5,306.064,746.1066666666667
2015-04-16,63.98,367.5,1856.0,306.796,762.4933333333333
2015-04-17,63.45,362.5,1846.25,302.69,757.4
2015-04-20,63.45,362.5,1858.25,302.69,761.4
2015-04-21,62.08,362.5,1826.25,302.416,750.2766666666666
2015-04-22,62.73,362.5,1817.25,302.546,747.4933333333333
2015-04-23,64.85,362.5,1805.25,302.97,744.1999999999999
2015-04-24,65.28,362.5,1829.75,303.056,752.5099999999999
2015-04-27,64.83,362.5,1827.25,302.966,751.5266666666666
2015-04-28,64.64,362.5,1827.25,302.928,751.4633333333333
2015-04-29,65.84,362.5,1890.0,303.168,772.7800000000001
2015-04-30,66.78,362.5,1909.25,303.356,779.5099999999999
2015-05-01,53.11,362.5,1792.75,300.622,736.12
2015-05-05,67.52,362.5,1910.25,303.504,780.09
2015-05-06,63.31,362.5,1693.25,302.662,706.3533333333334
2015-05-08,49.59,362.5,1569.25,299.918,660.4466666666667
2015-05-11,47.98,362.5,1472.75,299.596,627.7433333333333
2015-05-13,66.81,362.5,1859.5,303.362,762.9366666666666
2015-05-14,66.59,362.5,1845.75,303.318,758.2800000000001
2015-05-15,66.81,362.5,1812.75,303.362,747.3533333333334
2015-05-18,66.27,362.5,1795.25,303.254,741.34
2015-05-19,64.02,362.5,1749.75,302.804,725.4233333333333
2015-05-20,65.03,362.5,1748.75,303.006,725.4266666666666
2015-05-21,66.54,362.5,1735.75,303.308,721.5966666666667
2015-05-22,65.37,357.5,1725.75,299.074,716.2066666666666
2015-05-25,65.52,357.5,1710.25,299.104,711.09
2015-05-26,63.72,357.5,1710.25,298.744,710.4900000000001
2015-05-27,62.06,357.5,1699.25,298.412,706.27
2015-05-28,62.58,357.5,1719.25,298.516,713.11
2015-05-29,65.56,357.5,1705.25,299.112,709.4366666666666
2015-06-01,51.1,357.5,1772.25,296.22,726.9499999999999
2015-06-02,57.8,357.5,1871.25,297.56,762.1833333333334
2015-06-03,59.73,357.5,1784.5,297.946,733.91
2015-06-04,58.12,357.5,1784.75,297.624,733.4566666666666
2015-06-05,67.77,352.5,1915.25,295.554,778.5066666666667
2015-06-08,49.52,352.5,1552.75,291.904,651.59
2015-06-10,51.92,352.5,1546.25,292.384,650.2233333333334
2015-06-11,47.42,352.5,1491.25,291.484,630.39
2015-06-15,62.61,347.5,1660.25,290.522,690.12
2015-06-16,63.7,347.5,1660.75,290.74,690.65
2015-06-17,63.87,347.5,1675.25,290.774,695.54
2015-06-18,64.26,347.5,1680.25,290.852,697.3366666666667
2015-06-19,63.02,342.5,1650.25,286.604,685.2566666666667
2015-06-22,63.34,342.5,1650.25,286.668,685.3633333333333
2015-06-23,64.45,342.5,1680.25,286.89,695.7333333333332
2015-06-24,63.49,342.5,1690.25,286.698,698.7466666666666
2015-06-25,63.2,342.5,1670.75,286.64,692.15
2015-06-26,63.26,342.5,1667.75,286.652,691.1700000000001
2015-06-29,62.01,342.5,1641.75,286.402,682.0866666666667
2015-06-30,63.59,342.5,1646.25,286.718,684.1133333333333
2015-07-01,51.15,342.5,1761.75,284.23,718.4666666666667
2015-07-07,56.85,335.0,1644.75,279.37,678.8666666666667
2015-07-08,48.61,335.0,1556.25,277.722,646.62
2015-07-09,47.63,335.0,1587.5,277.526,656.71
2015-07-10,51.33,315.0,1566.75,262.266,644.36
2015-07-13,57.85,315.0,1658.75,263.57,677.1999999999999
2015-07-14,58.51,315.0,1652.75,263.702,675.42
2015-07-15,57.05,315.0,1674.25,263.41,682.1
2015-07-16,57.51,315.0,1663.75,263.502,678.7533333333333
2015-07-17,57.1,312.5,1663.25,261.42,677.6166666666667
2015-07-20,56.65,312.5,1636.25,261.33,668.4666666666667
2015-07-21,57.04,312.5,1630.25,261.408,666.5966666666667
2015-07-22,56.13,312.5,1610.25,261.226,659.6266666666667
2015-07-23,55.27,312.5,1604.25,261.054,657.34
2015-07-24,54.62,307.5,1594.25,256.924,652.1233333333333
2015-07-27,53.47,307.5,1600.25,256.694,653.74
2015-07-28,53.3,307.5,1608.75,256.66,656.5166666666667
2015-07-29,53.38,307.5,1618.5,256.676,659.7933333333334
2015-07-30,53.31,307.5,1608.25,256.662,656.3533333333334
2015-07-31,52.21,307.5,1593.5,256.442,651.07
2015-08-04,55.55,307.5,1774.5,257.11,712.5166666666668
2015-08-05,65.39,307.5,1863.75,259.078,745.5466666666666
2015-08-06,62.69,307.5,1695.25,258.538,688.48
2015-08-07,57.05,312.5,1619.75,261.41,663.1
2015-08-10,53.05,312.5,1551.75,260.61,639.1
2015-08-12,40.26,312.5,1461.75,258.052,604.8366666666667
2015-08-13,49.22,312.5,1538.5,259.844,633.4066666666666
2015-08-14,49.03,307.5,1540.25,255.806,632.26
2015-08-17,48.74,307.5,1523.25,255.748,626.4966666666667
2015-08-18,48.81,307.5,1531.75,255.762,629.3533333333334
2015-08-19,47.16,307.5,1521.5,255.432,625.3866666666667
2015-08-20,46.62,307.5,1543.75,255.324,632.6233333333333
2015-08-21,45.46,302.5,1523.25,251.092,623.7366666666667
2015-08-24,42.69,302.5,1485.25,250.538,610.1466666666666
2015-08-25,43.21,302.5,1525.75,250.642,623.82
2015-08-26,43.14,302.5,1513.25,250.628,619.63
2015-08-27,47.56,302.5,1527.5,251.512,625.8533333333334
2015-08-28,50.05,297.5,1549.75,248.01,632.4333333333333
2015-08-31,54.15,297.5,1577.25,248.83,642.9666666666667
2015-09-01,50.11,297.5,1797.75,248.022,715.12
2015-09-02,58.34,297.5,1854.75,249.668,736.8633333333333
2015-09-03,58.53,297.5,1760.25,249.706,705.4266666666666
2015-09-04,56.57,297.5,1773.25,249.314,709.1066666666667
2015-09-07,58.61,297.5,1648.5,249.722,668.2033333333334
2015-09-09,47.58,297.5,1627.75,247.516,657.61
2015-09-10,52.65,297.5,1606.5,248.53,652.2166666666667
2015-09-11,47.19,287.5,1505.75,239.438,613.48
2015-09-14,46.37,287.5,1598.75,239.274,644.2066666666666
2015-09-15,46.63,287.5,1600.25,239.326,644.7933333333334
2015-09-16,49.75,287.5,1598.25,239.95,645.1666666666666
2015-09-17,49.08,287.5,1606.25,239.816,647.61
2015-09-18,47.47,280.0,1624.25,233.494,650.5733333333334
2015-09-21,48.92,280.0,1611.75,233.784,646.89
2015-09-22,49.08,280.0,1578.25,233.816,635.7766666666666
2015-09-23,47.75,280.0,1571.75,233.55,633.1666666666666
2015-09-24,48.17,280.0,1560.25,233.63400000000001,629.4733333333334
2015-09-25,48.6,275.0,1566.25,229.72,629.9499999999999
2015-09-28,47.34,275.0,1536.75,229.468,619.6966666666667
2015-09-29,48.23,275.0,1548.75,229.64600000000002,623.9933333333333
2015-09-30,48.37,275.0,1561.0,229.674,628.1233333333333
2015-10-02,56.43,272.5,1842.5,229.286,723.81
2015-10-06,65.7,272.5,1726.5,231.14,688.2333333333332
2015-10-07,58.73,272.5,1652.25,229.746,661.16
2015-10-08,50.41,272.5,1552.75,228.082,625.2199999999999
